race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,race_technique_number,win_boat,win_payout,place_boat_1,place_payout_1,place_boat_2,place_payout_2
2026-02-28,19,8,6,5,6,1,11,12,1,1,110,1,110,5,180
2026-02-28,19,9,6,5,6,1,11,12,5,4,650,4,150,1,110
2026-02-28,19,10,6,5,6,1,10,12,1,1,110,1,100,2,190
2026-02-28,19,11,5,5,5,1,10,12,1,1,150,1,110,2,370
2026-02-28,19,12,5,5,5,1,10,12,2,2,400,2,140,1,100
2026-02-28,22,1,4,12,4,1,12,12,3,4,3880,4,110,2,150
2026-02-28,22,2,4,12,4,1,12,12,2,2,280,2,100,1,240
2026-02-28,22,3,4,12,4,1,11,12,2,4,1690,4,540,3,140
2026-02-28,22,4,4,12,4,1,12,12,4,5,860,5,630,4,310
2026-02-28,22,5,4,12,4,1,12,12,4,3,1100,3,220,1,160
2026-02-28,22,6,4,12,4,1,12,12,1,1,130,1,100,2,160
2026-02-28,22,7,4,12,4,1,12,12,2,2,220,2,170,3,180
2026-02-28,22,8,4,12,4,1,12,12,2,2,890,2,100,1,100
2026-02-28,22,9,4,12,4,1,12,12,1,1,160,1,120,4,200
2026-02-28,22,10,4,12,4,1,13,12,1,1,160,1,100,2,170
2026-02-28,22,11,4,12,4,1,13,12,1,1,110,1,110,5,310
2026-02-28,22,12,5,12,5,1,13,12,1,1,120,1,100,3,200
2026-02-28,23,1,7,4,7,2,11,12,1,1,180,1,120,3,170
2026-02-28,23,2,7,4,7,2,11,12,1,1,130,1,110,2,120
2026-02-28,23,3,7,4,7,2,11,12,5,5,190,5,140,1,120
2026-02-28,23,4,7,4,7,2,11,12,2,2,440,2,120,1,100
2026-02-28,23,5,7,4,7,2,11,12,1,1,180,1,120,2,200
2026-02-28,23,6,7,4,7,1,12,12,5,6,290,6,170,1,100
2026-02-28,23,7,8,4,8,1,12,12,3,3,1320,3,350,2,180
2026-02-28,23,8,9,6,9,1,12,12,1,1,230,1,120,4,560
2026-02-28,23,9,8,6,8,1,13,12,1,1,100,1,100,4,350
2026-02-28,23,10,9,4,9,1,12,12,5,2,590,2,110,1,100
2026-02-28,23,11,9,4,9,1,13,12,2,2,190,2,100,1,100
2026-02-28,23,12,9,4,9,1,13,12,5,1,130,1,130,5,550
2026-02-28,24,1,1,3,1,1,16,12,2,2,620,2,130,1,100
2026-02-28,24,2,2,3,1,1,16,12,2,2,250,2,100,1,120
2026-02-28,24,3,2,5,1,1,16,12,3,2,250,2,100,1,100
2026-02-28,24,4,4,13,3,1,16,12,3,2,5500,2,540,4,370
2026-02-28,24,5,3,9,2,1,13,12,1,1,200,1,110,6,210
2026-02-28,24,6,3,13,2,1,15,12,5,5,210,5,120,1,130
2026-02-28,24,7,4,11,3,1,14,12,1,1,260,1,160,3,240
2026-02-28,24,8,3,11,2,1,14,12,1,1,100,1,100,2,140
2026-02-28,24,9,3,11,2,1,13,12,1,1,170,1,130,4,960
2026-02-28,24,10,2,11,1,1,13,12,1,1,110,1,100,2,210
2026-02-28,24,11,1,13,1,1,12,12,1,1,100,1,160,6,1460
2026-02-28,24,12,1,13,1,1,12,12,1,1,110,1,100,3,120
2026-03-01,1,1,4,10,3,1,12,10,1,1,200,1,150,3,360
2026-03-01,1,2,3,10,2,1,12,10,1,1,140,1,160,6,300
2026-03-01,1,3,3,10,2,1,12,10,5,3,340,3,130,1,120
2026-03-01,1,4,2,10,1,1,12,10,3,4,240,4,180,6,490
2026-03-01,1,5,2,10,1,1,11,10,1,1,140,1,110,2,110
2026-03-01,1,6,1,10,1,1,10,10,1,1,110,1,210,5,480
2026-03-01,1,7,1,8,1,1,10,10,4,5,1950,5,1010,1,200
2026-03-01,1,8,1,6,1,1,9,10,4,5,330,5,130,4,690
2026-03-01,1,9,0,17,0,1,8,10,3,3,850,3,210,5,400
2026-03-01,1,10,1,4,1,1,8,10,1,1,140,1,200,3,100
2026-03-01,1,11,0,17,0,1,7,10,1,1,120,1,100,2,140
2026-03-01,1,12,2,12,1,1,7,10,1,1,120,1,100,6,380
2026-03-01,2,1,3,8,2,1,13,11,1,1,230,1,320,5,1300
2026-03-01,2,2,1,8,1,1,14,11,2,2,390,2,330,4,270
2026-03-01,2,3,3,6,3,1,14,11,1,1,130,1,210,2,540
2026-03-01,2,4,2,8,2,1,15,11,3,3,430,3,410,5,540
2026-03-01,2,5,1,10,1,1,16,11,3,3,340,3,230,2,950
2026-03-01,2,6,2,10,2,1,16,11,1,1,200,1,300,2,460
2026-03-01,2,7,0,17,0,1,16,11,1,1,100,1,100,2,100
2026-03-01,2,8,0,17,0,1,16,11,2,6,800,6,520,3,670
2026-03-01,2,9,3,10,2,1,16,11,1,1,210,1,100,4,550
2026-03-01,2,10,1,10,1,1,16,12,3,3,250,3,530,2,750
2026-03-01,2,11,1,14,1,1,16,12,1,1,200,1,110,3,100
2026-03-01,2,12,1,14,1,1,16,12,2,6,1350,6,1190,3,860
2026-03-01,3,1,5,12,5,1,14,12,1,1,130,1,100,2,170
2026-03-01,3,2,4,12,5,1,14,12,2,2,410,2,170,3,100
2026-03-01,3,3,4,12,5,1,15,12,1,1,220,1,210,2,380
2026-03-01,3,4,5,14,5,1,15,12,3,3,830,3,270,1,130
2026-03-01,3,5,2,14,5,1,15,12,4,3,100,3,200,1,120
2026-03-01,3,6,3,4,5,1,16,12,5,1,320,1,150,3,130
2026-03-01,3,7,3,12,10,1,17,12,4,3,200,3,150,6,240
2026-03-01,3,8,2,4,5,1,16,12,4,3,150,3,300,2,450
2026-03-01,3,9,3,4,5,1,16,12,1,1,110,1,100,3,160
2026-03-01,3,10,3,2,5,1,16,12,3,4,250,4,130,3,470
2026-03-01,3,11,3,4,5,1,16,12,4,3,410,3,120,1,100
2026-03-01,3,12,4,4,5,1,15,12,3,3,420,3,200,1,100
2026-03-01,6,1,2,1,1,1,15,14,1,1,150,1,150,3,240
2026-03-01,6,2,1,1,1,1,14,14,2,4,450,4,140,3,160
2026-03-01,6,3,2,3,1,1,16,14,2,2,450,2,320,1,100
2026-03-01,6,4,0,17,0,1,16,14,2,2,240,2,180,3,130
2026-03-01,6,5,4,13,2,1,17,14,4,5,1540,5,550,1,120
2026-03-01,6,6,2,13,1,1,16,14,3,3,1010,3,470,5,610
2026-03-01,6,7,2,13,1,1,15,14,4,3,150,3,100,2,180
2026-03-01,6,8,2,13,1,1,15,14,1,1,110,1,100,5,140
2026-03-01,6,9,1,13,1,1,15,14,4,4,320,4,170,5,190
2026-03-01,6,10,3,13,1,1,15,14,1,1,110,1,100,3,100
2026-03-01,6,11,2,13,1,1,15,14,1,1,100,1,100,4,100
2026-03-01,6,12,1,13,1,1,15,14,1,1,110,1,100,4,140
2026-03-01,7,1,2,15,1,1,17,11,1,1,100,1,100,2,210
2026-03-01,7,2,2,13,1,1,16,11,3,6,960,6,500,4,240
2026-03-01,7,3,2,13,1,1,16,11,3,4,980,4,2050,5,890
2026-03-01,7,4,2,9,1,1,15,11,1,1,160,1,140,2,200
2026-03-01,7,5,2,9,1,1,13,11,3,4,900,4,460,2,190
2026-03-01,7,6,2,9,1,1,13,11,4,5,880,5,230,2,110
2026-03-01,7,7,1,9,1,1,13,11,4,3,300,3,110,1,100
2026-03-01,7,8,1,9,1,1,12,11,1,1,320,1,120,2,100
2026-03-01,7,9,0,17,0,1,12,11,4,6,330,6,100,1,100
2026-03-01,7,10,0,17,0,1,11,11,5,1,110,1,100,5,320
2026-03-01,7,11,0,17,0,1,11,11,5,4,340,4,100,1,100
2026-03-01,7,12,0,17,0,1,10,11,1,1,100,1,100,4,180
2026-03-01,8,1,2,15,1,1,10,12,3,3,1000,3,760,5,700
2026-03-01,8,2,2,15,1,1,11,12,1,1,100,1,100,5,140
2026-03-01,8,3,2,15,1,1,11,12,5,1,220,1,110,4,380
2026-03-01,8,4,2,15,1,1,11,12,4,6,370,6,240,1,130
2026-03-01,8,5,2,15,1,1,12,12,1,1,140,1,150,3,430
2026-03-01,8,6,2,15,1,1,14,13,1,1,120,1,110,3,340
2026-03-01,8,7,2,15,1,1,14,13,1,1,460,1,100,4,110
2026-03-01,8,8,2,15,1,1,14,13,3,3,1010,3,670,4,190
2026-03-01,8,9,1,15,0,1,15,13,2,2,590,2,190,1,120
2026-03-01,8,10,1,15,0,1,16,13,1,1,120,1,100,2,120
2026-03-01,8,11,1,1,0,1,15,13,1,1,120,1,100,2,170
2026-03-01,8,12,1,11,0,1,15,13,1,1,100,1,100,3,260
2026-03-01,14,1,3,5,3,1,9,10,1,1,110,1,100,2,100
2026-03-01,14,2,3,5,3,1,9,10,1,1,220,1,290,5,930
2026-03-01,14,3,3,5,3,1,10,10,2,4,730,4,160,3,240
2026-03-01,14,4,3,5,3,1,10,10,1,1,110,1,100,2,420
2026-03-01,14,5,3,5,3,1,10,10,3,4,890,4,350,6,140
2026-03-01,14,6,2,7,2,1,10,10,5,1,120,1,110,2,130
2026-03-01,14,7,3,5,3,1,10,10,4,5,560,5,220,1,120
2026-03-01,14,8,2,5,2,1,11,10,5,4,680,4,380,5,340
2026-03-01,14,9,3,5,3,1,11,10,4,3,390,3,150,1,100
2026-03-01,14,10,2,5,2,1,12,10,2,3,720,3,280,2,170
2026-03-01,14,11,3,5,3,1,12,10,1,1,140,1,110,2,120
2026-03-01,14,12,2,5,2,1,13,10,5,2,420,2,170,1,130
2026-03-01,18,1,2,15,2,1,8,11,1,1,110,1,110,4,270
2026-03-01,18,2,1,1,1,1,9,11,1,1,130,1,100,3,190
2026-03-01,18,3,2,7,2,1,10,11,3,4,220,4,100,6,450
2026-03-01,18,4,4,3,4,1,10,11,1,1,150,1,100,4,120
2026-03-01,18,5,4,5,4,1,11,11,4,3,1370,3,310,2,100
2026-03-01,18,6,4,5,4,1,12,11,4,3,130,3,100,6,200
2026-03-01,18,7,3,5,3,1,12,11,1,1,250,1,200,2,100
2026-03-01,18,8,3,5,3,1,13,12,3,4,230,4,210,5,250
2026-03-01,18,9,4,9,4,1,13,12,1,1,140,1,100,2,110
2026-03-01,18,10,4,11,4,1,14,12,1,1,390,1,150,3,100
2026-03-01,18,11,4,9,4,1,13,12,1,1,270,1,170,3,120
2026-03-01,18,12,4,9,4,1,13,12,3,6,1770,6,130,1,100
2026-03-01,19,1,3,11,3,1,12,13,1,1,200,1,100,4,160
2026-03-01,19,2,3,11,3,1,13,13,5,3,370,3,100,1,100
2026-03-01,19,3,3,11,3,1,13,13,1,1,130,1,150,6,190
2026-03-01,19,4,3,11,3,1,13,13,1,1,100,1,120,6,340
2026-03-01,19,5,1,9,1,1,13,13,4,3,1510,3,370,1,130
2026-03-01,19,6,5,5,5,1,13,13,1,1,120,1,100,4,230
2026-03-01,19,7,4,5,4,1,12,13,1,1,180,1,120,3,330
2026-03-01,19,8,3,5,3,1,11,13,3,1,180,1,230,2,200
2026-03-01,19,9,4,3,4,1,11,13,1,1,100,1,100,2,200
2026-03-01,19,10,4,5,4,1,11,13,1,1,100,1,100,2,110
2026-03-01,19,11,4,5,4,1,10,13,1,1,130,1,100,3,110
2026-03-01,19,12,5,5,5,1,10,13,4,3,780,3,150,1,100
2026-03-01,20,1,3,4,3,1,12,12,1,1,220,1,140,2,260
2026-03-01,20,2,3,4,3,1,12,12,3,2,1460,2,400,5,500
2026-03-01,20,3,3,4,3,1,12,12,3,3,730,3,430,2,160
2026-03-01,20,4,4,4,4,1,12,12,1,1,330,1,140,3,140
2026-03-01,20,5,4,4,4,1,11,12,1,1,120,1,100,5,290
2026-03-01,20,6,4,4,4,1,11,12,1,1,270,1,160,3,100
2026-03-01,20,7,3,4,3,1,11,12,1,1,270,1,170,6,810
2026-03-01,20,8,3,4,3,1,11,12,1,1,110,1,130,4,270
2026-03-01,20,9,3,4,3,1,11,12,1,1,170,1,170,2,620
2026-03-01,20,10,3,4,3,1,11,12,5,3,640,3,340,2,260
2026-03-01,20,11,3,4,3,1,10,12,1,1,130,1,170,6,570
2026-03-01,20,12,3,4,3,1,10,12,1,1,110,1,110,2,170
2026-03-01,21,1,5,13,5,1,8,12,3,4,240,4,230,3,270
2026-03-01,21,2,5,13,5,1,8,12,1,1,120,1,110,4,120
2026-03-01,21,3,3,13,3,1,9,12,4,3,190,3,200,2,950
2026-03-01,21,4,4,13,4,1,10,12,3,2,920,2,150,1,100
2026-03-01,21,5,4,13,4,1,10,12,1,1,110,1,100,3,130
2026-03-01,21,6,5,13,5,1,11,12,1,1,190,1,140,2,700
2026-03-01,21,7,4,13,4,1,11,12,2,4,650,4,190,1,120
2026-03-01,21,8,5,13,5,1,11,12,1,1,200,1,100,2,100
2026-03-01,21,9,6,13,6,1,12,12,1,1,130,1,100,3,100
2026-03-01,21,10,5,13,5,1,12,12,3,3,300,3,500,6,2540
2026-03-01,21,11,5,11,5,1,13,12,1,1,230,1,200,2,580
2026-03-01,21,12,5,9,5,1,12,12,1,1,190,1,100,4,200
2026-03-01,22,1,2,2,2,1,12,12,1,1,110,1,100,5,100
2026-03-01,22,2,2,10,2,1,12,12,1,1,150,1,100,3,100
2026-03-01,22,3,2,10,2,1,12,12,2,2,620,2,170,1,130
2026-03-01,22,4,2,10,2,1,12,12,1,1,280,1,100,6,100
2026-03-01,22,5,2,10,2,1,12,12,1,1,220,1,120,2,320
2026-03-01,22,6,3,10,3,1,12,12,4,3,260,3,100,1,120
2026-03-01,22,7,3,10,3,1,12,12,1,1,140,1,100,3,110
2026-03-01,22,8,4,10,4,1,12,12,1,1,120,1,110,2,270
2026-03-01,22,9,4,12,4,1,12,12,5,6,410,6,200,3,140
2026-03-01,22,10,4,12,4,1,11,12,1,1,120,1,110,4,100
2026-03-01,22,11,4,12,4,1,11,12,5,2,200,2,130,1,100
2026-03-01,22,12,4,12,4,1,11,12,1,1,100,1,190,3,380
2026-03-01,24,1,1,9,1,1,15,13,1,1,150,1,100,3,160
2026-03-01,24,2,1,9,1,2,16,13,1,1,130,1,100,2,110
2026-03-01,24,3,1,9,1,2,15,13,4,4,2020,4,560,1,300
2026-03-01,24,4,1,9,1,2,14,13,1,1,210,1,120,2,200
2026-03-01,24,5,1,9,1,2,15,13,3,4,570,4,330,5,150
2026-03-01,24,6,1,9,1,2,14,13,1,1,280,1,120,2,170
2026-03-01,24,7,2,9,1,2,14,13,3,3,640,3,290,5,250
2026-03-01,24,8,1,9,1,2,13,13,1,1,200,1,100,5,290
2026-03-01,24,9,1,9,1,2,13,13,1,1,100,1,100,2,160
2026-03-01,24,10,1,1,1,2,13,13,1,1,180,1,100,4,210
2026-03-01,24,11,4,1,3,2,13,13,1,1,100,1,110,2,460
2026-03-01,24,12,1,1,1,2,12,13,1,1,160,1,110,4,140
2026-03-02,3,1,4,12,5,2,11,11,1,1,130,1,130,6,440
2026-03-02,3,2,5,12,5,2,11,11,1,1,100,1,110,6,430
2026-03-02,3,3,3,12,5,2,12,11,1,1,550,1,110,4,220
2026-03-02,3,4,4,12,5,2,12,11,3,4,230,4,240,6,1160
2026-03-02,3,5,5,14,10,2,12,11,3,3,420,3,280,2,150
2026-03-02,3,6,5,14,10,2,12,11,1,1,290,1,170,2,120
2026-03-02,3,7,3,14,10,2,12,11,4,4,650,4,270,1,150
2026-03-02,3,8,4,14,10,2,13,11,3,4,330,4,170,1,100
2026-03-02,3,9,5,14,10,2,13,11,1,1,300,1,160,3,380
2026-03-02,3,10,4,14,10,2,12,11,5,6,700,6,200,3,120
2026-03-02,3,11,3,16,5,2,12,11,1,1,170,1,130,2,200
2026-03-02,3,12,3,16,5,2,12,11,1,1,120,1,100,3,100
2026-03-02,4,1,3,13,3,2,11,13,3,2,230,2,210,4,240
2026-03-02,4,2,2,13,3,2,11,13,1,1,230,1,160,2,180
2026-03-02,4,3,3,13,3,2,11,13,3,3,510,3,300,5,320
2026-03-02,4,4,3,13,3,2,11,13,6,2,160,2,140,5,780
2026-03-02,4,5,2,13,3,2,12,13,5,3,450,3,330,2,330
2026-03-02,4,6,2,13,3,2,12,13,4,5,860,5,250,6,160
2026-03-02,4,7,0,17,3,2,13,13,4,3,410,3,170,1,110
2026-03-02,4,8,1,1,3,2,13,13,3,4,210,4,100,1,100
2026-03-02,4,9,0,17,3,2,12,13,1,1,140,1,140,6,140
2026-03-02,4,10,1,1,3,2,12,13,1,1,120,1,100,3,170
2026-03-02,4,11,1,3,3,2,12,13,1,1,130,1,120,5,630
2026-03-02,4,12,1,1,3,2,12,13,2,2,720,2,370,4,1850
2026-03-02,6,1,0,17,0,1,17,14,1,1,150,1,140,4,410
2026-03-02,6,2,2,13,1,1,16,14,3,6,790,6,1440,2,1050
2026-03-02,6,3,3,13,2,1,16,14,2,2,180,2,100,3,160
2026-03-02,6,4,2,13,1,1,15,14,4,6,220,6,110,3,250
2026-03-02,6,5,1,13,1,1,15,14,4,3,2160,3,910,5,910
2026-03-02,6,6,3,13,2,2,15,14,3,2,260,2,150,6,210
2026-03-02,6,7,2,13,1,2,15,15,5,4,2400,4,1110,5,510
2026-03-02,6,8,4,13,2,2,15,14,1,1,100,1,110,3,240
2026-03-02,6,9,4,13,2,2,15,14,1,1,160,1,140,5,230
2026-03-02,6,10,3,13,1,2,15,14,1,2,970,2,110,1,120
2026-03-02,6,11,2,11,1,2,15,14,2,2,980,2,200,1,120
2026-03-02,6,12,3,11,2,2,15,14,1,1,120,1,100,2,150
2026-03-02,7,1,2,9,1,2,13,11,3,4,280,4,160,5,990
2026-03-02,7,2,1,9,0,2,14,11,4,3,160,3,100,2,260
2026-03-02,7,3,2,9,1,2,15,11,5,5,210,5,220,2,340
2026-03-02,7,4,1,11,0,2,14,11,1,5,650,5,400,4,420
2026-03-02,7,5,1,9,0,2,14,11,2,3,190,3,180,2,230
2026-03-02,7,6,1,9,0,2,14,11,3,6,340,6,190,3,140
2026-03-02,7,7,1,9,0,2,13,11,5,3,280,3,120,2,480
2026-03-02,7,8,1,9,0,3,14,11,3,3,110,3,100,6,650
2026-03-02,7,9,1,11,0,3,13,11,1,1,110,1,100,2,130
2026-03-02,7,10,2,11,1,3,13,11,1,1,170,1,150,3,630
2026-03-02,7,11,2,11,1,3,13,11,4,3,230,3,100,1,100
2026-03-02,7,12,2,11,1,3,13,11,1,1,120,1,100,3,100
2026-03-02,8,1,3,15,1,1,11,12,1,1,190,1,100,2,120
2026-03-02,8,2,3,15,1,2,12,13,1,1,100,1,100,2,130
2026-03-02,8,3,4,15,2,2,12,13,2,2,250,2,120,1,100
2026-03-02,8,4,3,15,1,2,12,13,1,1,100,1,100,3,260
2026-03-02,8,5,2,15,1,2,12,13,3,2,150,2,150,3,130
2026-03-02,8,6,2,15,1,2,13,13,1,1,130,1,120,6,330
2026-03-02,8,7,1,15,1,2,13,13,1,1,200,1,180,2,240
2026-03-02,8,8,1,15,1,2,13,13,1,1,100,1,100,2,180
2026-03-02,8,9,2,9,1,1,13,13,1,1,110,1,110,3,160
2026-03-02,8,10,2,11,1,2,13,13,1,1,150,1,150,4,230
2026-03-02,8,11,2,7,1,2,12,13,4,4,620,4,280,2,690
2026-03-02,8,12,1,7,0,2,14,13,3,3,730,3,130,1,100
2026-03-02,13,1,3,4,0,2,12.5,10.6,3,3,260,3,120,4,210
2026-03-02,13,2,3,4,0,2,13.6,10.7,1,1,110,1,100,3,370
2026-03-02,13,3,3,6,0,2,13.9,10.7,3,4,280,4,120,2,220
2026-03-02,13,4,2,4,0,2,14.3,10.8,1,1,360,1,110,2,180
2026-03-02,13,5,3,4,0,2,15.3,10.9,2,2,300,2,150,4,260
2026-03-02,13,6,4,2,0,2,16,11,2,2,910,2,340,4,180
2026-03-02,13,7,4,6,0,2,16.3,11,2,2,170,2,150,1,150
2026-03-02,13,8,3,4,0,2,16,11,1,1,130,1,110,2,100
2026-03-02,13,9,1,6,0,2,16.1,11,1,1,140,1,100,3,300
2026-03-02,13,10,2,6,0,2,15.9,11,3,4,570,4,380,3,310
2026-03-02,13,11,1,4,0,2,15.8,11,1,1,100,1,100,2,390
2026-03-02,13,12,2,4,0,2,15.4,10.9,1,1,130,1,100,3,270
2026-03-02,15,1,2,1,2,2,12,10,3,3,490,3,370,6,300
2026-03-02,15,2,1,3,1,3,12,10,1,1,490,1,100,3,100
2026-03-02,15,3,3,3,3,3,12,10,1,1,150,1,100,5,330
2026-03-02,15,4,2,3,2,3,11,10,1,1,230,1,230,2,130
2026-03-02,15,5,2,3,2,3,11,10,4,4,980,4,300,2,190
2026-03-02,15,6,2,3,2,3,11,10,2,2,250,2,170,3,330
2026-03-02,15,7,1,3,1,3,10,10,1,1,130,1,160,4,240
2026-03-02,15,8,2,3,2,3,10,10,1,1,150,1,100,2,150
2026-03-02,15,9,2,3,2,3,10,10,1,1,150,1,120,2,170
2026-03-02,15,10,2,3,2,3,10,10,1,1,120,1,100,3,130
2026-03-02,15,11,2,3,2,3,10,10,1,1,110,1,100,2,100
2026-03-02,15,12,2,1,2,3,9,10,4,6,530,6,800,5,620
2026-03-02,16,1,3,11,3,1,9,11,3,4,920,4,950,5,690
2026-03-02,16,2,2,7,3,1,9,11,1,1,130,1,110,4,110
2026-03-02,16,3,3,11,3,1,9,11,3,5,810,5,270,1,130
2026-03-02,16,4,4,11,3,1,10,11,1,1,160,1,110,4,260
2026-03-02,16,5,4,11,3,2,11,11,5,1,250,1,120,5,190
2026-03-02,16,6,4,11,3,2,11,11,1,1,220,1,140,3,130
2026-03-02,16,7,3,11,3,2,11,11,1,1,120,1,100,6,320
2026-03-02,16,8,3,11,3,2,11,11,3,6,650,6,330,2,140
2026-03-02,16,9,4,11,3,2,11,11,1,1,120,1,100,3,160
2026-03-02,16,10,1,11,1,2,11,11,1,1,130,1,100,2,100
2026-03-02,16,11,3,11,3,3,11,11,1,1,170,1,110,4,280
2026-03-02,16,12,1,3,1,3,11,11,1,1,120,1,100,3,120
2026-03-02,18,1,4,1,4,2,9,12,1,1,100,1,100,2,170
2026-03-02,18,2,3,5,3,2,10,11,4,3,250,3,290,1,170
2026-03-02,18,3,3,3,3,2,10,11,5,4,120,4,120,1,100
2026-03-02,18,4,3,3,3,2,11,11,1,1,100,1,100,2,100
2026-03-02,18,5,3,3,3,2,11,11,1,1,270,1,130,2,100
2026-03-02,18,6,2,3,2,2,11,11,5,1,230,1,130,5,130
2026-03-02,18,7,3,3,3,2,11,11,1,1,150,1,100,3,100
2026-03-02,18,8,2,3,2,3,11,11,1,1,2120,1,340,4,780
2026-03-02,18,9,2,1,2,3,10,11,3,2,450,2,410,4,410
2026-03-02,18,10,2,1,2,3,9,11,4,6,1190,6,730,5,430
2026-03-02,18,11,2,3,2,3,8,11,2,3,200,3,150,6,200
2026-03-02,18,12,2,1,2,3,8,11,1,1,140,1,100,4,170
2026-03-02,19,1,2,9,2,3,9,12,1,1,100,1,100,2,130
2026-03-02,19,2,2,7,2,3,9,12,1,1,100,1,100,3,100
2026-03-02,19,3,1,7,1,3,9,12,1,1,150,1,130,3,170
2026-03-02,19,4,2,7,2,3,9,12,1,1,100,1,100,2,300
2026-03-02,19,5,2,11,2,3,9,12,4,5,6380,5,300,1,100
2026-03-02,19,6,4,11,4,3,9,12,1,1,100,1,100,3,160
2026-03-02,19,7,3,11,3,3,9,12,1,1,170,1,100,5,210
2026-03-02,19,8,3,11,3,3,10,12,1,1,100,1,100,2,190
2026-03-02,19,9,3,9,3,3,10,12,4,3,660,3,100,1,100
2026-03-02,19,10,2,11,2,3,10,12,1,1,120,1,100,4,160
2026-03-02,19,11,3,9,3,3,10,12,3,4,560,4,140,5,600
2026-03-02,19,12,3,9,3,3,10,12,1,1,100,1,100,3,140
2026-03-02,20,1,6,6,6,3,10,12,3,3,790,3,240,2,450
2026-03-02,20,2,6,6,6,3,10,12,4,4,470,4,130,1,120
2026-03-02,20,3,7,6,7,3,10,12,4,6,940,6,200,4,300
2026-03-02,20,4,7,6,7,3,10,12,1,1,410,1,120,2,260
2026-03-02,20,5,8,6,8,3,9,12,1,1,140,1,100,2,110
2026-03-02,20,6,,,,,,,,,,,,,
2026-03-02,20,7,,,,,,,,,,,,,
2026-03-02,20,8,,,,,,,,,,,,,
2026-03-02,20,9,,,,,,,,,,,,,
2026-03-02,20,10,,,,,,,,,,,,,
2026-03-02,20,11,,,,,,,,,,,,,
2026-03-02,20,12,,,,,,,,,,,,,
2026-03-02,21,1,3,11,3,2,10,13,1,1,100,1,100,6,360
2026-03-02,21,2,4,13,4,2,11,13,1,1,160,1,100,4,100
2026-03-02,21,3,4,13,4,2,11,13,1,1,210,1,100,3,100
2026-03-02,21,4,4,13,4,2,11,13,1,1,120,1,100,5,390
2026-03-02,21,5,4,13,4,2,11,13,1,1,160,1,100,6,300
2026-03-02,21,6,4,13,4,3,11,13,1,1,140,1,100,3,260
2026-03-02,21,7,5,11,5,3,11,13,5,1,110,1,180,5,230
2026-03-02,21,8,4,13,4,3,10,13,1,1,170,1,310,5,880
2026-03-02,21,9,3,13,3,3,10,13,3,5,390,5,120,1,100
2026-03-02,21,10,4,13,4,3,10,13,4,6,3170,6,1230,2,810
2026-03-02,21,11,2,13,2,3,10,13,4,5,420,5,140,1,100
2026-03-02,21,12,4,13,4,3,10,13,1,1,120,1,100,3,290
2026-03-02,22,1,2,14,2,3,11,12,1,1,110,1,100,3,130
2026-03-02,22,2,3,14,3,3,11,12,1,1,160,1,100,2,190
2026-03-02,22,3,3,14,3,3,11,12,3,3,200,3,160,4,180
2026-03-02,22,4,3,14,3,3,11,12,4,5,540,5,370,3,140
2026-03-02,22,5,2,14,2,3,10,12,2,2,150,2,110,1,180
2026-03-02,22,6,2,14,2,3,10,12,1,1,190,1,210,3,180
2026-03-02,22,7,3,14,3,3,10,12,3,3,380,3,110,1,110
2026-03-02,22,8,3,14,3,3,10,12,3,6,220,6,480,2,680
2026-03-02,22,9,3,14,3,3,11,12,1,1,190,1,100,6,140
2026-03-02,22,10,2,14,2,3,11,12,1,1,110,1,380,3,1830
2026-03-02,22,11,2,14,2,3,11,12,1,1,100,1,110,2,180
2026-03-02,22,12,3,14,3,3,10,12,1,1,100,1,100,2,200
2026-03-02,24,1,1,5,1,3,11,13,5,2,730,2,450,4,630
2026-03-02,24,2,0,17,1,3,11,13,3,2,980,2,260,3,300
2026-03-02,24,3,1,5,1,3,11,13,1,1,100,1,120,5,510
2026-03-02,24,4,0,17,1,3,11,13,4,3,500,3,170,4,170
2026-03-02,24,5,1,5,1,3,11,13,4,5,350,5,170,4,700
2026-03-02,24,6,2,7,1,3,12,13,1,1,130,1,100,6,100
2026-03-02,24,7,1,5,1,3,12,13,3,4,460,4,330,6,480
2026-03-02,24,8,1,9,1,3,12,13,1,1,120,1,100,5,460
2026-03-02,24,9,1,9,1,3,12,13,6,2,100,,,,
2026-03-02,24,10,1,5,1,2,12,13,1,1,100,1,100,3,110
2026-03-02,24,11,1,11,1,2,12,13,1,1,100,1,100,5,610
2026-03-02,24,12,1,13,1,2,13,13,2,2,1620,2,360,3,760
2026-03-03,3,1,4,12,5,3,7,11,1,1,400,1,200,4,200
2026-03-03,3,2,4,12,5,3,7,11,5,2,280,2,100,6,1610
2026-03-03,3,3,4,12,5,3,7,11,1,1,240,1,130,3,210
2026-03-03,3,4,4,12,5,3,8,11,1,1,170,1,280,2,260
2026-03-03,3,5,5,12,5,3,8,11,1,1,280,1,150,2,150
2026-03-03,3,6,5,12,10,3,8,11,3,2,290,2,130,1,100
2026-03-03,3,7,6,12,15,3,7,11,3,4,170,4,220,5,500
2026-03-03,3,8,5,12,15,3,7,11,1,1,120,1,100,2,100
2026-03-03,3,9,6,12,15,3,7,11,1,1,160,1,140,5,450
2026-03-03,3,10,5,12,15,3,7,11,1,1,130,1,170,3,270
2026-03-03,3,11,5,12,15,3,8,11,5,4,630,4,520,6,450
