racer_id,wind_band,races,wins,win_rate,low_sample
4987,2-3,114,11,0.0965,0
4987,4-5,64,2,0.0312,0
4987,6+,11,0,0.0,0
4988,0-1,79,11,0.1392,0
4988,2-3,118,18,0.1525,0
4988,4-5,67,8,0.1194,0
4988,6+,17,0,0.0,0
4989,0-1,52,13,0.25,0
4989,2-3,153,32,0.2092,0
4989,4-5,89,22,0.2472,0
4989,6+,15,2,0.1333,0
4990,0-1,33,1,0.0303,0
4990,2-3,59,3,0.0508,0
4990,4-5,35,1,0.0286,0
4990,6+,9,0,0.0,1
4991,0-1,69,16,0.2319,0
4991,2-3,144,29,0.2014,0
4991,4-5,78,16,0.2051,0
4991,6+,27,5,0.1852,0
4992,0-1,78,16,0.2051,0
4992,2-3,151,19,0.1258,0
4992,4-5,47,8,0.1702,0
4992,6+,16,1,0.0625,0
4994,0-1,67,12,0.1791,0
4994,2-3,164,34,0.2073,0
4994,4-5,88,19,0.2159,0
4994,6+,20,4,0.2,0
4995,0-1,76,6,0.0789,0
4995,2-3,121,13,0.1074,0
4995,4-5,64,4,0.0625,0
4995,6+,30,8,0.2667,0
4997,0-1,30,2,0.0667,0
4997,2-3,81,5,0.0617,0
4997,4-5,26,2,0.0769,0
4997,6+,12,0,0.0,0
4998,0-1,26,3,0.1154,0
4998,2-3,54,7,0.1296,0
4998,4-5,17,1,0.0588,0
4998,6+,2,1,0.5,1
5000,0-1,53,8,0.1509,0
5000,2-3,118,12,0.1017,0
5000,4-5,95,13,0.1368,0
5000,6+,16,1,0.0625,0
5002,0-1,78,11,0.141,0
5002,2-3,162,37,0.2284,0
5002,4-5,69,19,0.2754,0
5002,6+,26,7,0.2692,0
5003,0-1,92,9,0.0978,0
5003,2-3,138,27,0.1957,0
5003,4-5,67,7,0.1045,0
5003,6+,10,0,0.0,0
5004,0-1,86,16,0.186,0
5004,2-3,135,25,0.1852,0
5004,4-5,72,5,0.0694,0
5004,6+,21,3,0.1429,0
5005,0-1,91,26,0.2857,0
5005,2-3,130,25,0.1923,0
5005,4-5,60,4,0.0667,0
5005,6+,19,2,0.1053,0
5006,0-1,77,5,0.0649,0
5006,2-3,124,10,0.0806,0
5006,4-5,55,5,0.0909,0
5006,6+,11,0,0.0,0
5007,0-1,42,3,0.0714,0
5007,2-3,112,12,0.1071,0
5007,4-5,79,10,0.1266,0
5007,6+,38,4,0.1053,0
5008,0-1,67,6,0.0896,0
5008,2-3,126,16,0.127,0
5008,4-5,60,7,0.1167,0
5008,6+,18,0,0.0,0
5009,0-1,65,10,0.1538,0
5009,2-3,144,26,0.1806,0
5009,4-5,52,9,0.1731,0
5009,6+,21,4,0.1905,0
5010,0-1,84,17,0.2024,0
5010,2-3,159,30,0.1887,0
5010,4-5,68,11,0.1618,0
5010,6+,30,4,0.1333,0
5011,0-1,63,3,0.0476,0
5011,2-3,110,9,0.0818,0
5011,4-5,61,3,0.0492,0
5011,6+,26,3,0.1154,0
5012,0-1,80,13,0.1625,0
5012,2-3,154,21,0.1364,0
5012,4-5,59,10,0.1695,0
5012,6+,16,2,0.125,0
5013,0-1,79,14,0.1772,0
5013,2-3,132,33,0.25,0
5013,4-5,71,17,0.2394,0
5013,6+,13,3,0.2308,0
5014,0-1,47,3,0.0638,0
5014,2-3,116,16,0.1379,0
5014,4-5,64,3,0.0469,0
5014,6+,25,2,0.08,0
5015,0-1,94,30,0.3191,0
5015,2-3,162,55,0.3395,0
5015,4-5,74,10,0.1351,0
5015,6+,20,9,0.45,0
5016,0-1,83,27,0.3253,0
5016,2-3,154,43,0.2792,0
5016,4-5,54,13,0.2407,0
5016,6+,42,20,0.4762,0
5017,0-1,91,22,0.2418,0
5017,2-3,167,62,0.3713,0
5017,4-5,74,17,0.2297,0
5017,6+,19,6,0.3158,0
5018,0-1,85,29,0.3412,0
5018,2-3,220,63,0.2864,0
5018,4-5,80,24,0.3,0
5018,6+,42,10,0.2381,0
5019,0-1,50,6,0.12,0
5019,2-3,108,10,0.0926,0
5019,4-5,44,6,0.1364,0
5019,6+,16,2,0.125,0
5020,0-1,48,7,0.1458,0
5020,2-3,109,24,0.2202,0
5020,4-5,78,6,0.0769,0
5020,6+,18,0,0.0,0
5022,0-1,55,2,0.0364,0
5022,2-3,123,10,0.0813,0
5022,4-5,60,5,0.0833,0
5022,6+,11,1,0.0909,0
5023,0-1,64,10,0.1562,0
5023,2-3,135,23,0.1704,0
5023,4-5,74,11,0.1486,0
5023,6+,22,5,0.2273,0
5026,0-1,81,18,0.2222,0
5026,2-3,123,37,0.3008,0
5026,4-5,91,24,0.2637,0
5026,6+,49,18,0.3673,0
5027,0-1,50,5,0.1,0
5027,2-3,133,14,0.1053,0
5027,4-5,59,5,0.0847,0
5027,6+,18,1,0.0556,0
5028,0-1,93,30,0.3226,0
5028,2-3,145,45,0.3103,0
5028,4-5,87,33,0.3793,0
5028,6+,36,8,0.2222,0
5029,0-1,73,21,0.2877,0
5029,2-3,178,46,0.2584,0
5029,4-5,77,23,0.2987,0
5029,6+,24,7,0.2917,0
5031,0-1,66,9,0.1364,0
5031,2-3,109,9,0.0826,0
5031,4-5,48,4,0.0833,0
5031,6+,22,2,0.0909,0
5032,0-1,62,6,0.0968,0
5032,2-3,168,31,0.1845,0
5032,4-5,58,9,0.1552,0
5032,6+,22,5,0.2273,0
5033,0-1,57,5,0.0877,0
5033,2-3,122,10,0.082,0
5033,4-5,61,5,0.082,0
5033,6+,15,1,0.0667,0
5034,0-1,112,37,0.3304,0
5034,2-3,187,52,0.2781,0
5034,4-5,83,25,0.3012,0
5034,6+,36,12,0.3333,0
5035,0-1,81,11,0.1358,0
5035,2-3,142,25,0.1761,0
5035,4-5,75,15,0.2,0
5035,6+,22,2,0.0909,0
5036,0-1,90,13,0.1444,0
5036,2-3,141,20,0.1418,0
5036,4-5,68,6,0.0882,0
5036,6+,15,1,0.0667,0
5037,0-1,68,13,0.1912,0
5037,2-3,118,20,0.1695,0
5037,4-5,48,6,0.125,0
5037,6+,13,3,0.2308,0
5038,0-1,66,14,0.2121,0
5038,2-3,150,42,0.28,0
5038,4-5,76,16,0.2105,0
5038,6+,35,9,0.2571,0
5039,0-1,76,11,0.1447,0
5039,2-3,143,20,0.1399,0
5039,4-5,44,1,0.0227,0
5039,6+,7,1,0.1429,1
5041,0-1,51,6,0.1176,0
5041,2-3,133,21,0.1579,0
5041,4-5,72,13,0.1806,0
5041,6+,5,0,0.0,1
5042,0-1,96,33,0.3438,0
5042,2-3,153,43,0.281,0
5042,4-5,71,21,0.2958,0
5042,6+,27,4,0.1481,0
5043,0-1,96,26,0.2708,0
5043,2-3,182,60,0.3297,0
5043,4-5,70,19,0.2714,0
5043,6+,26,5,0.1923,0
5044,0-1,87,12,0.1379,0
5044,2-3,137,25,0.1825,0
5044,4-5,48,9,0.1875,0
5044,6+,15,0,0.0,0
5045,0-1,90,14,0.1556,0
5045,2-3,160,34,0.2125,0
5045,4-5,59,11,0.1864,0
5045,6+,22,2,0.0909,0
5046,0-1,90,6,0.0667,0
5046,2-3,123,10,0.0813,0
5046,4-5,47,2,0.0426,0
5046,6+,11,0,0.0,0
5047,0-1,59,8,0.1356,0
5047,2-3,132,23,0.1742,0
5047,4-5,56,8,0.1429,0
5047,6+,25,3,0.12,0
5048,0-1,73,10,0.137,0
5048,2-3,133,14,0.1053,0
5048,4-5,37,4,0.1081,0
5048,6+,25,2,0.08,0
5049,0-1,77,16,0.2078,0
5049,2-3,115,32,0.2783,0
5049,4-5,60,9,0.15,0
5049,6+,21,2,0.0952,0
5050,0-1,80,12,0.15,0
5050,2-3,128,35,0.2734,0
5050,4-5,62,15,0.2419,0
5050,6+,19,5,0.2632,0
5051,0-1,88,28,0.3182,0
5051,2-3,137,29,0.2117,0
5051,4-5,84,24,0.2857,0
5051,6+,24,7,0.2917,0
5052,0-1,33,4,0.1212,0
5052,2-3,62,5,0.0806,0
5052,4-5,32,5,0.1562,0
5052,6+,5,0,0.0,1
5053,0-1,49,8,0.1633,0
5053,2-3,130,14,0.1077,0
5053,4-5,58,7,0.1207,0
5053,6+,33,2,0.0606,0
5054,0-1,78,20,0.2564,0
5054,2-3,123,26,0.2114,0
5054,4-5,51,12,0.2353,0
5054,6+,23,5,0.2174,0
5055,0-1,89,18,0.2022,0
5055,2-3,152,36,0.2368,0
5055,4-5,72,13,0.1806,0
5055,6+,28,8,0.2857,0
5056,0-1,4,0,0.0,1
5056,2-3,22,4,0.1818,0
5056,4-5,7,1,0.1429,1
5056,6+,1,0,0.0,1
5057,0-1,88,15,0.1705,0
5057,2-3,124,26,0.2097,0
5057,4-5,54,10,0.1852,0
5057,6+,6,3,0.5,1
5058,0-1,77,21,0.2727,0
5058,2-3,180,52,0.2889,0
5058,4-5,99,39,0.3939,0
5058,6+,30,11,0.3667,0
5059,0-1,1,0,0.0,1
5059,2-3,4,0,0.0,1
5059,4-5,3,0,0.0,1
5059,6+,1,0,0.0,1
5060,0-1,82,15,0.1829,0
5060,2-3,150,28,0.1867,0
5060,4-5,55,7,0.1273,0
5060,6+,22,3,0.1364,0
5061,0-1,56,7,0.125,0
5061,2-3,87,4,0.046,0
5061,4-5,46,3,0.0652,0
5061,6+,18,1,0.0556,0
5063,0-1,58,9,0.1552,0
5063,2-3,122,13,0.1066,0
5063,4-5,56,5,0.0893,0
5063,6+,22,1,0.0455,0
5064,0-1,75,16,0.2133,0
5064,2-3,147,25,0.1701,0
5064,4-5,68,14,0.2059,0
5064,6+,32,9,0.2812,0
5065,0-1,65,8,0.1231,0
5065,2-3,127,24,0.189,0
5065,4-5,47,8,0.1702,0
5065,6+,23,4,0.1739,0
5066,0-1,85,23,0.2706,0
5066,2-3,158,34,0.2152,0
5066,4-5,69,18,0.2609,0
5066,6+,20,7,0.35,0
5067,0-1,51,10,0.1961,0
5067,2-3,149,20,0.1342,0
5067,4-5,63,7,0.1111,0
5067,6+,15,2,0.1333,0
5068,0-1,78,31,0.3974,0
5068,2-3,158,56,0.3544,0
5068,4-5,91,32,0.3516,0
5068,6+,23,14,0.6087,0
5069,0-1,62,8,0.129,0
5069,2-3,113,17,0.1504,0
5069,4-5,53,8,0.1509,0
5069,6+,16,3,0.1875,0
5070,0-1,60,9,0.15,0
5070,2-3,117,11,0.094,0
5070,4-5,53,2,0.0377,0
5070,6+,18,1,0.0556,0
5071,0-1,57,8,0.1404,0
5071,2-3,123,13,0.1057,0
5071,4-5,58,6,0.1034,0
5071,6+,16,2,0.125,0
5072,0-1,30,1,0.0333,0
5072,2-3,32,2,0.0625,0
5072,4-5,9,0,0.0,1
5072,6+,2,0,0.0,1
5073,0-1,78,11,0.141,0
5073,2-3,127,23,0.1811,0
5073,4-5,74,7,0.0946,0
5073,6+,34,5,0.1471,0
5074,0-1,66,9,0.1364,0
5074,2-3,114,10,0.0877,0
5074,4-5,70,9,0.1286,0
5074,6+,22,1,0.0455,0
5075,0-1,106,19,0.1792,0
5075,2-3,152,36,0.2368,0
5075,4-5,84,17,0.2024,0
5075,6+,36,8,0.2222,0
5076,0-1,63,15,0.2381,0
5076,2-3,132,15,0.1136,0
5076,4-5,80,16,0.2,0
5076,6+,12,1,0.0833,0
5077,0-1,59,2,0.0339,0
5077,2-3,76,4,0.0526,0
5077,4-5,23,2,0.087,0
5077,6+,11,2,0.1818,0
5078,0-1,51,4,0.0784,0
5078,2-3,135,14,0.1037,0
5078,4-5,54,5,0.0926,0
5078,6+,22,1,0.0455,0
5079,0-1,66,4,0.0606,0
5079,2-3,133,25,0.188,0
5079,4-5,62,6,0.0968,0
5079,6+,10,0,0.0,0
5081,0-1,49,8,0.1633,0
5081,2-3,171,34,0.1988,0
5081,4-5,70,15,0.2143,0
5081,6+,13,0,0.0,0
5082,0-1,81,7,0.0864,0
5082,2-3,151,22,0.1457,0
5082,4-5,71,7,0.0986,0
5082,6+,26,3,0.1154,0
5083,0-1,54,4,0.0741,0
5083,2-3,117,20,0.1709,0
5083,4-5,47,4,0.0851,0
5083,6+,14,3,0.2143,0
5084,0-1,65,11,0.1692,0
5084,2-3,124,37,0.2984,0
5084,4-5,75,28,0.3733,0
5084,6+,24,8,0.3333,0
5085,0-1,82,11,0.1341,0
5085,2-3,157,19,0.121,0
5085,4-5,63,7,0.1111,0
5085,6+,16,4,0.25,0
5086,0-1,81,13,0.1605,0
5086,2-3,109,17,0.156,0
5086,4-5,50,4,0.08,0
5086,6+,14,1,0.0714,0
5087,0-1,92,24,0.2609,0
5087,2-3,152,43,0.2829,0
5087,4-5,69,17,0.2464,0
5087,6+,28,6,0.2143,0
5088,0-1,116,45,0.3879,0
5088,2-3,198,61,0.3081,0
5088,4-5,63,21,0.3333,0
5088,6+,24,5,0.2083,0
5089,0-1,73,21,0.2877,0
5089,2-3,164,49,0.2988,0
5089,4-5,74,20,0.2703,0
5089,6+,20,3,0.15,0
5090,0-1,70,12,0.1714,0
5090,2-3,150,25,0.1667,0
5090,4-5,51,13,0.2549,0
5090,6+,7,0,0.0,1
5091,0-1,74,20,0.2703,0
5091,2-3,79,17,0.2152,0
5091,4-5,65,14,0.2154,0
5091,6+,9,2,0.2222,1
5092,0-1,50,15,0.3,0
5092,2-3,154,41,0.2662,0
5092,4-5,73,17,0.2329,0
5092,6+,24,3,0.125,0
5093,0-1,67,5,0.0746,0
5093,2-3,151,28,0.1854,0
5093,4-5,61,8,0.1311,0
5093,6+,25,2,0.08,0
5095,0-1,63,9,0.1429,0
5095,2-3,122,31,0.2541,0
5095,4-5,67,13,0.194,0
5095,6+,24,7,0.2917,0
5096,0-1,65,11,0.1692,0
5096,2-3,178,43,0.2416,0
5096,4-5,72,12,0.1667,0
5096,6+,30,5,0.1667,0
5098,0-1,87,14,0.1609,0
5098,2-3,126,18,0.1429,0
5098,4-5,62,6,0.0968,0
5098,6+,18,1,0.0556,0
5100,0-1,61,5,0.082,0
5100,2-3,91,10,0.1099,0
5100,4-5,58,7,0.1207,0
5100,6+,19,1,0.0526,0
5101,0-1,38,1,0.0263,0
5101,2-3,89,2,0.0225,0
5101,4-5,39,1,0.0256,0
5101,6+,24,0,0.0,0
5102,0-1,67,7,0.1045,0
5102,2-3,130,20,0.1538,0
5102,4-5,72,9,0.125,0
5102,6+,23,3,0.1304,0
5103,0-1,48,4,0.0833,0
5103,2-3,97,6,0.0619,0
5103,4-5,48,3,0.0625,0
5103,6+,21,2,0.0952,0
5104,0-1,64,15,0.2344,0
5104,2-3,126,38,0.3016,0
5104,4-5,60,14,0.2333,0
5104,6+,17,3,0.1765,0
5105,0-1,64,3,0.0469,0
5105,2-3,124,11,0.0887,0
5105,4-5,80,7,0.0875,0
5105,6+,15,2,0.1333,0
5106,0-1,64,13,0.2031,0
5106,2-3,160,26,0.1625,0
5106,4-5,60,4,0.0667,0
5106,6+,10,0,0.0,0
5107,0-1,40,8,0.2,0
5107,2-3,125,13,0.104,0
5107,4-5,41,6,0.1463,0
5107,6+,21,1,0.0476,0
5108,0-1,28,0,0.0,0
5108,2-3,46,0,0.0,0
5108,4-5,28,1,0.0357,0
5108,6+,6,2,0.3333,1
5109,0-1,65,5,0.0769,0
5109,2-3,155,16,0.1032,0
5109,4-5,84,11,0.131,0
5109,6+,16,1,0.0625,0
5110,0-1,66,6,0.0909,0
5110,2-3,141,21,0.1489,0
5110,4-5,64,10,0.1562,0
5110,6+,31,5,0.1613,0
5111,0-1,71,17,0.2394,0
5111,2-3,108,21,0.1944,0
5111,4-5,62,7,0.1129,0
5111,6+,15,1,0.0667,0
5112,0-1,118,28,0.2373,0
5112,2-3,163,52,0.319,0
5112,4-5,62,16,0.2581,0
5112,6+,19,5,0.2632,0
5113,0-1,34,3,0.0882,0
5113,2-3,62,3,0.0484,0
5113,4-5,26,1,0.0385,0
5113,6+,10,0,0.0,0
5114,0-1,102,19,0.1863,0
5114,2-3,162,34,0.2099,0
5114,4-5,86,20,0.2326,0
5114,6+,36,4,0.1111,0
5115,0-1,63,10,0.1587,0
5115,2-3,133,31,0.2331,0
5115,4-5,51,7,0.1373,0
5115,6+,10,1,0.1,0
5117,0-1,34,4,0.1176,0
5117,2-3,99,7,0.0707,0
5117,4-5,45,8,0.1778,0
5117,6+,8,0,0.0,1
5118,0-1,51,2,0.0392,0
5118,2-3,93,16,0.172,0
5118,4-5,50,7,0.14,0
5118,6+,14,0,0.0,0
5120,0-1,60,7,0.1167,0
5120,2-3,114,17,0.1491,0
5120,4-5,59,4,0.0678,0
5120,6+,15,1,0.0667,0
5121,0-1,79,23,0.2911,0
5121,2-3,142,39,0.2746,0
5121,4-5,75,22,0.2933,0
5121,6+,30,10,0.3333,0
5122,0-1,39,6,0.1538,0
5122,2-3,70,7,0.1,0
5122,4-5,36,2,0.0556,0
5122,6+,19,3,0.1579,0
5123,0-1,71,5,0.0704,0
5123,2-3,127,10,0.0787,0
5123,4-5,64,8,0.125,0
5123,6+,16,2,0.125,0
5124,0-1,48,2,0.0417,0
5124,2-3,86,6,0.0698,0
5124,4-5,44,4,0.0909,0
5124,6+,11,0,0.0,0
5125,0-1,71,13,0.1831,0
5125,2-3,153,36,0.2353,0
5125,4-5,66,9,0.1364,0
5125,6+,24,8,0.3333,0
5126,0-1,107,27,0.2523,0
5126,2-3,152,42,0.2763,0
5126,4-5,73,29,0.3973,0
5126,6+,24,8,0.3333,0
5127,0-1,54,2,0.037,0
5127,2-3,139,14,0.1007,0
5127,4-5,71,4,0.0563,0
5127,6+,19,1,0.0526,0
5128,0-1,45,7,0.1556,0
5128,2-3,92,3,0.0326,0
5128,4-5,32,4,0.125,0
5128,6+,28,2,0.0714,0
5129,0-1,70,15,0.2143,0
5129,2-3,151,22,0.1457,0
5129,4-5,54,13,0.2407,0
5129,6+,16,5,0.3125,0
5130,0-1,67,1,0.0149,0
5130,2-3,142,13,0.0915,0
5130,4-5,69,5,0.0725,0
5130,6+,30,4,0.1333,0
5131,0-1,57,1,0.0175,0
5131,2-3,125,3,0.024,0
5131,4-5,63,4,0.0635,0
5131,6+,20,4,0.2,0
5132,0-1,118,32,0.2712,0
5132,2-3,163,46,0.2822,0
5132,4-5,81,29,0.358,0
5132,6+,37,8,0.2162,0
5133,0-1,58,7,0.1207,0
5133,2-3,120,17,0.1417,0
5133,4-5,63,8,0.127,0
5133,6+,26,6,0.2308,0
5134,0-1,94,21,0.2234,0
5134,2-3,163,25,0.1534,0
5134,4-5,58,13,0.2241,0
5134,6+,13,2,0.1538,0
5135,0-1,72,13,0.1806,0
5135,2-3,117,25,0.2137,0
5135,4-5,74,14,0.1892,0
5135,6+,23,2,0.087,0
5136,0-1,96,24,0.25,0
5136,2-3,177,41,0.2316,0
5136,4-5,73,17,0.2329,0
5136,6+,32,10,0.3125,0
5137,0-1,65,13,0.2,0
5137,2-3,117,16,0.1368,0
5137,4-5,67,9,0.1343,0
5137,6+,18,2,0.1111,0
5138,0-1,38,0,0.0,0
5138,2-3,89,6,0.0674,0
5138,4-5,45,3,0.0667,0
5138,6+,13,0,0.0,0
5139,0-1,102,30,0.2941,0
5139,2-3,147,37,0.2517,0
5139,4-5,62,13,0.2097,0
5139,6+,13,1,0.0769,0
5140,0-1,66,7,0.1061,0
5140,2-3,112,8,0.0714,0
5140,4-5,47,3,0.0638,0
5140,6+,12,1,0.0833,0
5141,0-1,101,31,0.3069,0
5141,2-3,147,40,0.2721,0
5141,4-5,66,15,0.2273,0
5141,6+,11,1,0.0909,0
5142,0-1,68,23,0.3382,0
5142,2-3,186,55,0.2957,0
5142,4-5,90,33,0.3667,0
5142,6+,39,15,0.3846,0
5143,0-1,89,6,0.0674,0
5143,2-3,131,9,0.0687,0
5143,4-5,65,1,0.0154,0
5143,6+,16,0,0.0,0
5144,0-1,63,5,0.0794,0
5144,2-3,144,16,0.1111,0
5144,4-5,60,7,0.1167,0
5144,6+,15,1,0.0667,0
5145,0-1,85,20,0.2353,0
5145,2-3,167,48,0.2874,0
5145,4-5,87,19,0.2184,0
5145,6+,29,6,0.2069,0
5146,0-1,52,11,0.2115,0
5146,2-3,135,21,0.1556,0
5146,4-5,54,4,0.0741,0
5146,6+,14,3,0.2143,0
5147,0-1,49,2,0.0408,0
5147,2-3,91,10,0.1099,0
5147,4-5,29,2,0.069,0
5147,6+,14,0,0.0,0
5148,0-1,51,6,0.1176,0
5148,2-3,99,12,0.1212,0
5148,4-5,48,6,0.125,0
5148,6+,8,1,0.125,1
5150,0-1,85,22,0.2588,0
5150,2-3,127,31,0.2441,0
5150,4-5,68,20,0.2941,0
5150,6+,20,2,0.1,0
5151,0-1,81,4,0.0494,0
5151,2-3,119,5,0.042,0
5151,4-5,58,5,0.0862,0
5151,6+,18,1,0.0556,0
5152,0-1,56,0,0.0,0
5152,2-3,99,6,0.0606,0
5152,4-5,53,1,0.0189,0
5152,6+,19,0,0.0,0
5153,0-1,63,1,0.0159,0
5153,2-3,116,4,0.0345,0
5153,4-5,75,5,0.0667,0
5153,6+,38,3,0.0789,0
5154,0-1,68,7,0.1029,0
5154,2-3,153,16,0.1046,0
5154,4-5,61,8,0.1311,0
5154,6+,11,1,0.0909,0
5155,0-1,61,11,0.1803,0
5155,2-3,143,25,0.1748,0
5155,4-5,69,15,0.2174,0
5155,6+,32,10,0.3125,0
5156,0-1,59,11,0.1864,0
5156,2-3,106,15,0.1415,0
5156,4-5,45,5,0.1111,0
5156,6+,29,4,0.1379,0
5157,0-1,83,13,0.1566,0
5157,2-3,122,15,0.123,0
5157,4-5,74,9,0.1216,0
5157,6+,18,3,0.1667,0
5158,0-1,67,21,0.3134,0
5158,2-3,168,50,0.2976,0
5158,4-5,63,12,0.1905,0
5158,6+,34,15,0.4412,0
5160,0-1,95,21,0.2211,0
5160,2-3,159,31,0.195,0
5160,4-5,69,13,0.1884,0
5160,6+,25,3,0.12,0
5161,0-1,82,12,0.1463,0
5161,2-3,141,32,0.227,0
5161,4-5,63,16,0.254,0
5161,6+,20,2,0.1,0
5162,0-1,21,0,0.0,0
5162,2-3,64,3,0.0469,0
5162,4-5,14,0,0.0,0
5162,6+,6,0,0.0,1
5163,0-1,86,24,0.2791,0
5163,2-3,134,36,0.2687,0
5163,4-5,58,9,0.1552,0
5163,6+,17,8,0.4706,0
5164,0-1,43,1,0.0233,0
5164,2-3,72,1,0.0139,0
5164,4-5,17,0,0.0,0
5164,6+,6,1,0.1667,1
5165,0-1,82,4,0.0488,0
5165,2-3,142,16,0.1127,0
5165,4-5,42,8,0.1905,0
5165,6+,16,1,0.0625,0
5166,0-1,71,17,0.2394,0
5166,2-3,149,30,0.2013,0
5166,4-5,70,15,0.2143,0
5166,6+,27,7,0.2593,0
5167,0-1,81,10,0.1235,0
5167,2-3,106,14,0.1321,0
5167,4-5,51,3,0.0588,0
5167,6+,16,3,0.1875,0
5169,0-1,43,2,0.0465,0
5169,2-3,69,6,0.087,0
5169,4-5,42,1,0.0238,0
5169,6+,17,1,0.0588,0
5170,0-1,71,8,0.1127,0
5170,2-3,104,14,0.1346,0
5170,4-5,46,6,0.1304,0
5170,6+,32,4,0.125,0
5171,0-1,15,1,0.0667,0
5171,2-3,37,3,0.0811,0
5171,4-5,17,2,0.1176,0
5171,6+,4,0,0.0,1
5172,0-1,67,13,0.194,0
5172,2-3,143,16,0.1119,0
5172,4-5,61,8,0.1311,0
5172,6+,17,2,0.1176,0
5173,0-1,58,8,0.1379,0
5173,2-3,143,24,0.1678,0
5173,4-5,52,10,0.1923,0
5173,6+,15,1,0.0667,0
5174,0-1,32,6,0.1875,0
5174,2-3,80,14,0.175,0
5174,4-5,37,7,0.1892,0
5174,6+,8,1,0.125,1
5175,0-1,42,4,0.0952,0
5175,2-3,90,12,0.1333,0
5175,4-5,44,1,0.0227,0
5175,6+,12,3,0.25,0
5176,0-1,32,0,0.0,0
5176,2-3,63,4,0.0635,0
5176,4-5,33,2,0.0606,0
5176,6+,10,1,0.1,0
5177,0-1,61,1,0.0164,0
5177,2-3,131,5,0.0382,0
5177,4-5,77,5,0.0649,0
5177,6+,45,7,0.1556,0
5178,0-1,102,8,0.0784,0
5178,2-3,129,9,0.0698,0
5178,4-5,73,5,0.0685,0
5178,6+,23,1,0.0435,0
5179,0-1,59,7,0.1186,0
5179,2-3,89,15,0.1685,0
5179,4-5,55,7,0.1273,0
5179,6+,18,2,0.1111,0
5180,0-1,23,2,0.087,0
5180,2-3,84,7,0.0833,0
5180,4-5,36,5,0.1389,0
5180,6+,7,1,0.1429,1
5181,0-1,68,6,0.0882,0
5181,2-3,124,19,0.1532,0
5181,4-5,53,8,0.1509,0
5181,6+,25,1,0.04,0
5182,0-1,83,16,0.1928,0
5182,2-3,121,13,0.1074,0
5182,4-5,52,8,0.1538,0
5182,6+,10,0,0.0,0
5183,0-1,66,7,0.1061,0
5183,2-3,131,14,0.1069,0
5183,4-5,61,3,0.0492,0
5183,6+,32,2,0.0625,0
5184,0-1,23,4,0.1739,0
5184,2-3,66,3,0.0455,0
5184,4-5,30,2,0.0667,0
5184,6+,2,0,0.0,1
5185,0-1,70,8,0.1143,0
5185,2-3,113,21,0.1858,0
5185,4-5,69,13,0.1884,0
5185,6+,32,4,0.125,0
5186,0-1,75,8,0.1067,0
5186,2-3,100,10,0.1,0
5186,4-5,47,3,0.0638,0
5186,6+,23,1,0.0435,0
5187,0-1,47,0,0.0,0
5187,2-3,92,7,0.0761,0
5187,4-5,58,2,0.0345,0
5187,6+,17,0,0.0,0
5188,0-1,96,22,0.2292,0
5188,2-3,165,38,0.2303,0
5188,4-5,63,12,0.1905,0
5188,6+,23,5,0.2174,0
5189,0-1,76,8,0.1053,0
5189,2-3,165,24,0.1455,0
5189,4-5,74,13,0.1757,0
5189,6+,9,2,0.2222,1
5190,0-1,60,7,0.1167,0
5190,2-3,116,12,0.1034,0
5190,4-5,58,7,0.1207,0
5190,6+,26,0,0.0,0
5191,0-1,123,38,0.3089,0
5191,2-3,147,45,0.3061,0
5191,4-5,79,24,0.3038,0
5191,6+,33,6,0.1818,0
5192,0-1,56,6,0.1071,0
5192,2-3,107,24,0.2243,0
5192,4-5,45,7,0.1556,0
5192,6+,24,3,0.125,0
5193,0-1,74,21,0.2838,0
5193,2-3,165,44,0.2667,0
5193,4-5,90,25,0.2778,0
5193,6+,14,4,0.2857,0
5194,0-1,69,8,0.1159,0
5194,2-3,118,13,0.1102,0
5194,4-5,43,7,0.1628,0
5194,6+,15,1,0.0667,0
5195,0-1,81,12,0.1481,0
5195,2-3,127,24,0.189,0
5195,4-5,47,11,0.234,0
5195,6+,10,1,0.1,0
5196,0-1,80,21,0.2625,0
5196,2-3,129,39,0.3023,0
5196,4-5,80,22,0.275,0
5196,6+,19,7,0.3684,0
5197,0-1,54,12,0.2222,0
5197,2-3,110,27,0.2455,0
5197,4-5,40,11,0.275,0
5197,6+,7,1,0.1429,1
5198,0-1,53,1,0.0189,0
5198,2-3,124,15,0.121,0
5198,4-5,49,8,0.1633,0
5198,6+,14,3,0.2143,0
5199,0-1,59,3,0.0508,0
5199,2-3,111,20,0.1802,0
5199,4-5,63,15,0.2381,0
5199,6+,23,4,0.1739,0
5200,0-1,38,1,0.0263,0
5200,2-3,60,0,0.0,0
5200,4-5,25,0,0.0,0
5200,6+,11,0,0.0,0
5201,0-1,50,4,0.08,0
5201,2-3,92,8,0.087,0
5201,4-5,31,4,0.129,0
5201,6+,4,1,0.25,1
5203,0-1,69,9,0.1304,0
5203,2-3,124,15,0.121,0
5203,4-5,66,8,0.1212,0
5203,6+,14,2,0.1429,0
5204,0-1,31,2,0.0645,0
5204,2-3,51,5,0.098,0
5204,4-5,26,2,0.0769,0
5204,6+,16,1,0.0625,0
5205,0-1,80,14,0.175,0
5205,2-3,128,20,0.1562,0
5205,4-5,87,17,0.1954,0
5205,6+,21,6,0.2857,0
5206,0-1,47,3,0.0638,0
