日付,場コード,レース番号,買い目
20260822,20,8,1-3-2
20260822,20,8,1-3-4
20260822,20,8,1-3-5
20260822,20,8,3-1-2
20260822,20,9,1-2-3
20260822,20,9,1-2-4
20260822,20,9,1-3-2
20260822,20,9,1-3-4
20260822,20,9,1-4-2
20260822,21,1,1-2-3
20260822,21,1,1-3-2
20260822,21,1,1-3-4
20260822,21,1,1-4-3
20260822,21,10,1-2-3
20260822,21,10,1-2-4
20260822,21,10,1-2-5
20260822,21,10,1-2-6
20260822,21,10,1-5-2
20260822,21,11,1-2-3
20260822,21,11,1-3-2
20260822,21,11,1-3-4
20260822,21,11,1-3-5
20260822,21,11,1-3-6
20260822,21,11,1-4-3
20260822,21,11,1-5-3
20260822,21,2,1-2-4
20260822,21,2,1-3-4
20260822,21,2,1-4-2
20260822,21,2,1-4-3
20260822,21,2,1-4-5
20260822,21,5,1-2-3
20260822,21,5,1-2-4
20260822,21,5,1-3-4
20260822,21,5,1-4-2
20260822,21,5,1-4-3
20260822,21,7,1-2-5
20260822,21,7,1-4-5
20260822,21,7,1-5-2
20260822,21,7,1-5-3
20260822,21,7,1-5-4
20260822,22,1,1-2-3
20260822,22,1,1-2-4
20260822,22,1,1-3-2
20260822,22,1,1-3-4
20260822,22,1,1-4-2
20260822,22,11,1-2-3
20260822,22,11,1-2-4
20260822,22,11,1-3-2
20260822,22,11,1-3-4
20260822,22,11,1-4-2
20260822,22,11,1-4-3
20260822,22,11,1-4-6
20260822,23,1,1-2-3
20260822,23,1,1-2-4
20260822,23,1,1-3-2
20260822,23,1,1-4-2
20260822,23,1,2-1-3
20260822,23,2,1-2-3
20260822,23,2,1-2-4
20260822,23,2,1-2-5
20260822,23,2,1-3-2
20260822,23,2,1-4-2
20260822,24,12,1-2-3
20260822,24,12,1-2-4
20260822,24,12,1-2-5
20260822,24,12,1-3-2
20260822,24,12,1-4-2
20260822,24,3,1-2-3
20260822,24,3,1-2-4
20260822,24,3,1-2-5
20260822,24,3,1-5-2
20260822,24,4,1-2-3
20260822,24,4,1-2-4
20260822,24,4,1-2-5
20260822,24,4,1-3-2
20260822,24,4,1-3-4
20260822,24,4,1-3-5
20260822,24,4,1-5-2
20260822,24,5,1-2-5
20260822,24,5,1-3-5
20260822,24,5,1-5-2
20260822,24,5,1-5-3
20260822,24,5,1-5-4
20260822,24,7,1-2-3
20260822,24,7,1-3-2
20260822,24,7,1-3-4
20260822,24,7,1-4-2
20260822,24,7,1-4-3
20260823,02,8,1-2-3
20260823,02,8,1-2-4
20260823,02,8,1-2-5
20260823,02,8,1-3-2
20260823,02,8,1-5-2
20260823,06,11,1-2-3
20260823,06,11,1-3-2
20260823,06,11,1-3-5
20260823,06,11,1-5-2
20260823,06,11,1-5-3
20260823,06,4,1-2-3
20260823,06,4,1-2-4
20260823,06,4,1-4-2
20260823,06,4,1-4-3
20260823,06,4,4-1-2
20260823,06,5,1-2-3
20260823,06,5,1-2-4
20260823,06,5,1-2-6
20260823,06,5,1-3-2
20260823,06,5,1-6-2
20260823,06,8,1-3-4
20260823,06,8,1-4-2
20260823,06,8,1-4-3
20260823,06,8,1-4-5
20260823,06,8,4-1-3
20260823,07,11,1-2-3
20260823,07,11,1-3-2
20260823,07,11,1-3-4
20260823,07,11,2-1-3
20260823,07,11,3-1-2
20260823,07,7,1-2-3
20260823,07,7,1-3-2
20260823,07,7,1-3-4
20260823,07,7,1-4-3
20260823,07,7,3-1-2
20260823,07,9,1-2-3
20260823,07,9,1-2-4
20260823,07,9,1-3-2
20260823,07,9,1-3-4
20260823,07,9,1-4-3
20260823,08,1,1-2-3
20260823,08,1,1-2-4
20260823,08,1,1-3-2
20260823,08,1,1-4-2
20260823,08,1,1-4-3
20260823,08,6,1-2-5
20260823,08,6,1-3-5
20260823,08,6,1-5-2
20260823,08,6,1-5-3
20260823,08,6,1-5-4
20260823,08,6,1-5-6
20260823,08,6,1-6-5
20260823,16,10,1-3-4
20260823,16,10,1-3-5
20260823,16,10,1-4-3
20260823,16,10,3-1-4
20260823,16,10,4-1-3
20260823,16,11,1-2-3
20260823,16,11,1-2-4
20260823,16,11,1-2-5
20260823,16,11,1-3-2
20260823,16,2,1-2-3
20260823,16,2,1-2-6
20260823,16,2,1-3-2
20260823,16,2,1-3-6
20260823,16,2,1-6-3
20260823,16,3,1-2-3
20260823,16,3,1-2-4
20260823,16,3,1-3-2
20260823,16,3,1-4-2
20260823,16,3,2-1-4
20260823,16,6,1-2-4
20260823,16,6,1-2-6
20260823,16,6,1-4-2
20260823,16,6,1-4-6
20260823,16,6,1-6-4
20260823,16,7,1-2-3
20260823,16,7,1-2-6
20260823,16,7,1-3-2
20260823,16,7,1-3-6
20260823,16,8,1-2-3
20260823,16,8,1-3-2
20260823,16,8,1-3-4
20260823,16,8,1-3-6
20260823,16,8,1-4-3
20260823,16,8,1-6-2
20260823,16,8,1-6-3
20260823,16,9,1-2-3
20260823,16,9,1-2-4
20260823,16,9,1-3-2
20260823,16,9,1-3-4
20260823,16,9,1-4-2
20260823,16,9,1-4-3
20260823,16,9,1-4-5
20260823,16,9,1-4-6
20260823,18,1,1-2-3
20260823,18,1,1-2-4
20260823,18,1,1-3-2
20260823,18,1,1-4-2
20260823,18,1,1-4-3
20260823,18,2,1-3-4
20260823,18,2,1-3-5
20260823,18,2,1-4-3
20260823,18,2,1-4-5
20260823,18,2,1-5-3
20260823,18,8,1-2-4
20260823,18,8,1-3-4
20260823,18,8,1-4-2
20260823,18,8,1-4-3
20260823,18,8,1-4-6
20260823,19,4,1-2-3
20260823,19,4,1-2-4
20260823,19,4,1-2-5
20260823,19,4,1-2-6
20260823,19,4,1-3-2
20260823,19,6,1-3-4
20260823,19,6,1-4-2
20260823,19,6,1-4-3
20260823,19,6,1-4-5
20260823,19,6,1-4-6
20260823,19,8,1-2-3
20260823,19,8,1-3-2
20260823,19,8,1-3-4
20260823,19,8,1-3-5
20260823,19,8,1-5-3
20260823,20,10,1-2-3
20260823,20,10,1-3-2
20260823,20,10,1-3-4
20260823,20,10,1-3-5
20260823,20,10,3-1-2
20260823,20,12,1-2-3
20260823,20,12,1-2-4
20260823,20,12,1-3-2
20260823,20,12,1-3-4
20260823,20,12,1-4-3
20260823,20,8,1-2-3
20260823,20,8,1-2-4
20260823,20,8,1-3-2
20260823,20,8,2-1-3
20260823,20,8,3-1-2
20260823,20,9,1-2-3
20260823,20,9,1-2-4
20260823,20,9,1-2-5
20260823,20,9,1-3-2
20260823,20,9,1-5-2
20260823,21,1,1-3-2
20260823,21,1,1-3-4
20260823,21,1,1-3-5
20260823,21,1,1-4-3
20260823,21,1,3-1-4
20260823,21,11,1-2-3
20260823,21,11,1-2-5
20260823,21,11,1-3-2
20260823,21,11,1-3-5
20260823,21,11,1-5-3
20260823,21,3,1-2-3
20260823,21,3,1-3-2
20260823,21,3,1-3-4
20260823,21,3,1-3-5
20260823,21,3,1-5-3
20260823,21,4,1-2-3
20260823,21,4,1-2-4
20260823,21,4,1-3-2
20260823,21,4,1-3-4
20260823,21,4,1-4-2
20260823,21,5,1-2-4
20260823,21,5,1-2-6
20260823,21,5,1-4-2
20260823,21,5,1-4-5
20260823,21,5,1-4-6
20260823,21,5,1-5-4
20260823,21,5,1-6-2
20260823,21,5,1-6-4
20260823,21,6,1-2-3
20260823,21,6,1-3-2
20260823,21,6,1-3-4
20260823,21,6,1-3-5
20260823,21,7,1-2-3
20260823,21,7,1-2-4
20260823,21,7,1-3-2
20260823,21,7,1-3-4
20260823,21,7,1-4-2
20260823,22,1,1-2-3
20260823,22,1,1-2-4
20260823,22,1,1-3-2
20260823,22,1,1-3-4
20260823,22,2,1-2-3
20260823,22,2,1-3-2
20260823,22,2,1-3-4
20260823,22,2,1-3-5
20260823,22,2,1-5-2
20260823,22,2,1-5-3
20260823,22,2,1-5-4
20260823,22,9,1-2-3
20260823,22,9,1-2-4
20260823,22,9,1-2-6
20260823,22,9,1-3-2
20260823,22,9,1-4-2
20260823,23,1,1-2-3
20260823,23,1,1-3-2
20260823,23,1,1-3-4
20260823,23,1,1-3-5
20260823,23,1,1-4-3
20260823,23,2,1-2-3
20260823,23,2,1-3-2
20260823,23,2,1-3-4
20260823,23,2,1-3-5
20260823,23,2,1-5-3
20260823,23,3,1-2-4
20260823,23,3,1-3-2
20260823,23,3,1-3-4
20260823,23,3,1-4-2
20260823,23,3,1-4-3
20260823,23,4,1-2-3
20260823,23,4,1-2-4
20260823,23,4,1-3-2
20260823,23,4,1-3-4
20260823,23,4,1-3-5
20260823,23,4,1-4-3
20260823,23,4,1-5-3
20260823,23,5,1-2-3
20260823,23,5,1-2-4
20260823,23,5,1-4-2
20260823,23,5,1-4-3
20260823,23,8,1-2-3
20260823,23,8,1-2-5
20260823,23,8,1-3-2
20260823,23,8,1-3-4
20260823,23,8,1-3-5
20260823,23,8,1-5-2
20260823,23,8,1-5-3
20260823,23,9,1-2-3
20260823,23,9,1-2-4
20260823,23,9,1-3-2
20260823,23,9,1-3-4
20260823,23,9,1-4-2
20260823,24,1,1-2-3
20260823,24,1,1-2-4
20260823,24,1,1-2-5
20260823,24,1,1-3-2
20260823,24,1,1-3-4
20260823,24,1,1-4-2
20260823,24,1,1-4-3
20260823,24,2,1-2-3
20260823,24,2,1-2-4
20260823,24,2,1-2-5
20260823,24,2,1-4-2
20260823,24,7,1-2-3
20260823,24,7,1-2-4
20260823,24,7,1-3-2
20260823,24,7,1-4-2
20260823,24,7,2-1-3
20260823,24,8,1-2-4
20260823,24,8,1-3-4
20260823,24,8,1-4-2
20260823,24,8,1-4-3
20260823,24,8,1-4-5
20260824,06,12,1-2-3
20260824,06,12,1-2-4
20260824,06,12,1-2-5
20260824,06,12,1-4-2
20260824,06,12,1-5-2
20260824,06,4,1-2-3
20260824,06,4,1-2-4
20260824,06,4,1-2-5
20260824,06,4,1-3-2
20260824,07,10,1-2-3
20260824,07,10,1-2-4
20260824,07,10,1-2-5
20260824,07,10,1-4-2
20260824,07,10,1-5-2
20260824,07,11,1-2-3
20260824,07,11,1-3-2
20260824,07,11,1-3-4
20260824,07,11,1-4-2
20260824,07,11,1-4-3
20260824,07,7,1-3-4
20260824,07,7,1-4-2
20260824,07,7,1-4-3
20260824,07,7,1-4-5
20260824,07,7,4-1-3
20260824,07,8,1-2-3
20260824,07,8,1-3-2
20260824,07,8,1-3-4
20260824,07,8,2-1-3
20260824,07,8,3-1-2
20260824,08,1,1-2-3
20260824,08,1,1-3-2
20260824,08,1,1-3-4
20260824,08,1,1-4-3
20260824,10,1,1-2-3
20260824,10,1,1-2-4
20260824,10,1,1-2-5
20260824,10,1,1-5-2
20260824,10,3,1-2-4
20260824,10,3,1-3-2
20260824,10,3,1-3-4
20260824,10,3,1-4-2
20260824,10,3,1-4-3
20260824,10,4,1-3-4
20260824,10,4,1-3-6
20260824,10,4,1-4-3
20260824,10,4,1-4-6
20260824,10,4,1-6-3
20260824,10,5,1-2-4
20260824,10,5,1-2-5
20260824,10,5,1-2-6
20260824,10,5,1-4-2
20260824,10,5,1-4-6
20260824,10,5,1-6-2
20260824,10,5,1-6-4
20260824,13,6,1-2-4
20260824,13,6,1-3-4
20260824,13,6,1-4-2
20260824,13,6,1-4-3
20260824,13,6,1-4-5
20260824,15,10,1-2-3
20260824,15,10,1-2-4
20260824,15,10,1-2-5
20260824,15,10,1-3-2
20260824,15,10,1-4-2
20260824,15,8,1-2-3
20260824,15,8,1-2-4
20260824,15,8,1-3-2
20260824,15,8,1-4-2
20260824,15,8,1-4-3
20260824,18,1,1-2-3
20260824,18,1,1-2-4
20260824,18,1,1-3-2
20260824,18,1,1-3-4
20260824,18,1,1-4-3
20260824,19,5,1-3-4
20260824,19,5,1-3-5
20260824,19,5,1-4-3
20260824,19,5,1-4-5
20260824,19,5,1-5-3
20260824,19,7,1-2-3
20260824,19,7,1-2-4
20260824,19,7,1-2-5
20260824,19,7,1-3-2
20260824,19,7,1-5-2
20260824,19,9,1-2-3
20260824,19,9,1-2-4
20260824,19,9,1-2-6
20260824,19,9,1-3-2
20260824,19,9,1-4-2
20260824,20,10,1-2-3
20260824,20,10,1-3-2
20260824,20,10,1-3-4
20260824,20,10,1-3-5
20260824,20,10,1-3-6
20260824,20,10,1-4-3
20260824,20,10,1-5-3
20260824,20,10,1-6-3
20260824,20,11,1-2-3
20260824,20,11,1-2-4
20260824,20,11,1-2-5
20260824,20,11,1-3-2
20260824,20,11,1-5-2
20260824,21,1,1-2-3
20260824,21,1,1-3-2
20260824,21,1,1-3-4
20260824,21,1,1-3-5
20260824,21,1,1-4-3
20260824,21,11,1-3-2
20260824,21,11,1-3-4
20260824,21,11,1-3-5
20260824,21,11,1-4-3
20260824,21,11,1-5-3
20260824,21,2,1-3-4
20260824,21,2,1-4-2
20260824,21,2,1-4-3
20260824,21,2,3-1-4
20260824,21,2,4-1-3
20260824,21,3,1-2-3
20260824,21,3,1-3-2
20260824,21,3,1-3-4
20260824,21,3,1-3-5
20260824,21,3,1-5-3
20260824,21,4,1-2-4
20260824,21,4,1-3-2
20260824,21,4,1-3-4
20260824,21,4,1-4-2
20260824,21,4,1-4-3
20260824,22,1,1-2-3
20260824,22,1,1-2-4
20260824,22,1,1-3-2
20260824,22,1,1-3-4
20260824,22,1,1-4-2
20260824,22,11,1-2-3
20260824,22,11,1-2-4
20260824,22,11,1-2-6
20260824,22,11,1-3-2
20260824,22,11,1-6-2
20260824,22,9,1-2-3
20260824,22,9,1-2-4
20260824,22,9,1-3-2
20260824,22,9,1-3-4
20260824,22,9,1-4-2
20260824,22,9,1-4-3
20260824,22,9,1-4-6
20260825,03,10,1-2-3
20260825,03,10,1-2-5
20260825,03,10,1-5-2
20260825,03,10,1-5-3
20260825,06,11,1-2-3
20260825,06,11,1-2-4
20260825,06,11,1-2-5
20260825,06,11,1-3-2
20260825,06,11,1-5-2
20260825,06,12,1-2-3
20260825,06,12,1-2-4
20260825,06,12,1-2-5
20260825,06,12,1-3-2
20260825,06,12,1-5-2
20260825,06,4,1-2-3
20260825,06,4,1-3-2
20260825,06,4,1-3-4
20260825,06,4,1-3-5
20260825,06,4,1-4-3
20260825,06,5,1-4-2
20260825,06,5,1-4-5
20260825,06,5,1-4-6
20260825,06,5,1-5-4
20260825,06,5,1-5-6
20260825,06,5,1-6-4
20260825,06,5,1-6-5
20260825,06,8,1-2-4
20260825,06,8,1-3-4
20260825,06,8,1-4-2
20260825,06,8,1-4-3
20260825,06,8,4-1-3
20260825,06,9,1-2-3
20260825,06,9,1-3-2
20260825,06,9,1-3-4
20260825,06,9,1-3-6
20260825,06,9,1-4-3
20260825,08,1,1-2-3
20260825,08,1,1-3-2
20260825,08,1,1-3-4
20260825,08,1,1-4-3
20260825,08,8,1-2-3
20260825,08,8,1-3-2
20260825,08,8,1-3-4
20260825,08,8,1-4-3
20260825,09,1,1-2-3
20260825,09,1,1-2-4
20260825,09,1,1-3-2
20260825,09,1,1-3-4
20260825,09,1,1-4-3
20260825,09,10,1-2-3
20260825,09,10,1-2-4
20260825,09,10,1-2-5
20260825,09,10,1-3-2
20260825,09,10,1-4-2
20260825,09,5,1-2-5
20260825,09,5,1-3-2
20260825,09,5,1-3-5
20260825,09,5,1-5-2
20260825,09,5,1-5-3
20260825,09,8,1-2-5
20260825,09,8,1-5-2
20260825,09,8,1-5-3
20260825,09,8,1-5-4
20260825,09,8,5-1-2
20260825,10,1,1-2-3
20260825,10,1,1-3-2
20260825,10,1,1-3-4
20260825,10,1,1-3-6
20260825,10,2,1-5-2
20260825,10,2,1-5-3
20260825,10,2,1-5-4
20260825,10,3,1-2-3
20260825,10,3,1-2-4
20260825,10,3,1-2-5
20260825,10,3,1-4-2
20260825,10,3,1-5-2
20260825,10,4,1-2-3
20260825,10,4,1-3-2
20260825,10,4,1-3-4
20260825,10,4,1-3-5
20260825,10,4,1-4-3
20260825,10,5,1-2-4
20260825,10,5,1-4-2
20260825,10,5,1-4-5
20260825,10,5,1-4-6
20260825,10,5,4-1-2
20260825,13,11,1-2-3
20260825,13,11,1-2-4
20260825,13,11,1-2-5
20260825,13,11,1-4-2
20260825,13,11,1-4-5
20260825,13,11,1-5-2
20260825,13,11,1-5-4
20260825,13,12,1-2-3
20260825,13,12,1-2-4
20260825,13,12,1-2-5
20260825,13,12,1-3-2
20260825,15,1,1-2-3
20260825,15,1,1-2-4
20260825,15,1,1-3-2
20260825,15,1,1-3-4
20260825,15,1,1-3-5
20260825,15,1,1-4-2
20260825,15,1,1-4-3
20260825,15,6,1-2-5
20260825,15,6,1-5-2
20260825,15,6,1-5-3
20260825,15,6,1-5-6
20260825,15,6,5-1-2
20260825,15,7,1-2-3
20260825,15,7,1-3-2
20260825,15,7,1-3-4
20260825,15,7,1-3-6
20260825,15,7,1-6-3
20260825,17,1,1-2-3
20260825,17,1,1-2-4
20260825,17,1,1-2-5
20260825,17,1,1-3-2
20260825,17,1,2-1-3
20260825,17,5,1-2-3
20260825,17,5,1-3-2
20260825,17,5,1-3-4
20260825,17,5,1-3-5
20260825,17,5,1-4-3
20260825,17,9,1-2-3
20260825,17,9,1-2-4
20260825,17,9,1-2-5
20260825,17,9,1-3-2
20260825,17,9,1-4-2
20260825,18,3,1-2-3
20260825,18,3,1-3-2
20260825,18,3,1-3-4
20260825,18,3,1-3-5
20260825,18,3,1-3-6
20260825,18,3,1-5-3
20260825,18,3,1-6-3
20260825,20,5,1-2-3
20260825,20,5,1-2-4
20260825,20,5,1-2-5
20260825,20,5,1-3-2
20260825,20,5,1-4-2
20260825,20,7,1-3-4
20260825,20,7,1-4-2
20260825,20,7,1-4-3
20260825,20,7,1-4-5
20260825,21,1,1-2-3
20260825,21,1,1-3-2
20260825,21,1,1-3-4
20260825,21,1,1-4-3
20260825,21,2,1-2-4
20260825,21,2,1-3-4
20260825,21,2,1-4-2
20260825,21,2,1-4-3
20260825,21,2,1-4-5
20260825,21,3,1-2-3
20260825,21,3,1-2-5
20260825,21,3,1-3-2
20260825,21,3,1-3-5
20260825,21,3,1-5-3
20260825,21,4,1-2-3
20260825,21,4,1-2-5
20260825,21,4,1-3-2
20260825,21,4,1-5-2
20260825,21,4,1-5-3
20260825,21,5,1-2-3
20260825,21,5,1-2-6
20260825,21,5,1-3-2
20260825,21,6,1-2-3
20260825,21,6,1-2-4
20260825,21,6,1-2-5
20260825,21,6,1-2-6
20260825,21,6,1-3-2
20260825,21,9,1-3-4
20260825,21,9,1-3-5
20260825,21,9,1-4-3
20260825,21,9,1-4-5
20260825,21,9,1-4-6
20260825,21,9,1-5-3
20260825,21,9,1-5-4
20260825,22,1,1-2-3
20260825,22,1,1-2-4
20260825,22,1,1-3-4
20260825,22,1,1-4-2
20260825,22,1,1-4-3
20260826,06,2,1-2-3
20260826,06,2,1-2-4
20260826,06,2,1-3-2
20260826,06,2,2-1-3
20260826,06,2,3-1-2
20260826,06,4,1-2-3
20260826,06,4,1-3-2
20260826,06,4,1-3-4
20260826,06,4,1-4-3
20260826,06,4,3-1-4
20260826,06,5,1-2-5
20260826,06,5,1-3-5
20260826,06,5,1-5-2
20260826,06,5,1-5-3
20260826,06,5,1-5-4
20260826,06,8,1-2-3
20260826,06,8,1-2-4
20260826,06,8,1-3-2
20260826,06,8,1-4-2
20260826,06,8,1-4-3
20260826,06,9,1-2-3
20260826,06,9,1-2-4
20260826,06,9,1-2-5
20260826,06,9,1-2-6
20260826,06,9,1-3-2
20260826,06,9,1-3-4
20260826,06,9,1-4-2
20260826,06,9,1-4-3
20260826,08,1,1-2-3
20260826,08,1,1-2-4
20260826,08,1,1-3-2
20260826,08,1,1-3-4
20260826,09,10,1-2-3
20260826,09,10,1-3-2
20260826,09,10,1-3-4
20260826,09,10,1-3-5
20260826,09,10,3-1-2
20260826,09,12,1-2-3
20260826,09,12,1-2-4
20260826,09,12,1-3-2
20260826,09,12,1-3-4
20260826,09,12,1-4-3
20260826,10,1,1-3-2
20260826,10,1,1-3-5
20260826,10,3,1-2-3
20260826,10,3,1-3-2
20260826,10,3,1-3-4
20260826,10,3,1-4-3
20260826,10,3,3-1-2
20260826,10,5,1-2-3
20260826,10,5,1-2-5
20260826,10,5,1-2-6
20260826,10,5,1-3-2
20260826,10,5,1-6-2
20260826,11,1,1-2-3
20260826,11,1,1-2-4
20260826,11,1,1-3-2
20260826,11,1,1-3-4
20260826,11,1,1-4-2
20260826,11,10,1-2-3
20260826,11,10,1-2-4
20260826,11,10,1-2-5
20260826,11,10,1-3-2
20260826,11,10,1-3-4
20260826,11,10,1-4-2
20260826,11,10,1-4-3
20260826,11,11,1-2-3
20260826,11,11,1-2-4
20260826,11,11,1-3-4
20260826,11,11,1-4-2
20260826,11,11,1-4-3
20260826,11,7,1-2-3
20260826,11,7,1-2-4
20260826,11,7,1-2-6
20260826,11,7,1-3-2
20260826,11,7,2-1-3
20260826,11,9,1-2-3
20260826,11,9,1-2-4
20260826,11,9,1-2-6
20260826,11,9,1-3-2
20260826,11,9,1-4-2
20260826,13,5,1-2-3
20260826,13,5,1-2-4
20260826,13,5,1-2-5
20260826,13,5,1-3-2
20260826,13,5,1-4-2
20260826,13,6,1-2-4
20260826,13,6,1-3-4
20260826,13,6,1-4-2
20260826,13,6,1-4-3
20260826,13,6,4-1-3
20260826,13,9,1-2-3
20260826,13,9,1-2-5
20260826,13,9,1-2-6
20260826,13,9,1-3-2
20260826,13,9,1-3-5
20260826,14,1,1-2-3
20260826,14,1,1-2-4
20260826,14,1,1-2-5
20260826,14,1,1-3-2
20260826,14,1,1-3-5
20260826,14,1,1-4-2
20260826,14,1,1-5-2
20260826,14,1,1-5-3
20260826,14,3,1-2-4
20260826,14,3,1-2-5
20260826,14,3,1-4-5
20260826,14,3,1-5-2
20260826,14,3,1-5-4
20260826,15,8,1-2-3
20260826,15,8,1-2-4
20260826,15,8,1-3-2
20260826,15,8,1-4-2
20260826,15,8,2-1-4
20260826,17,1,1-2-3
20260826,17,1,1-3-2
20260826,17,1,1-3-4
20260826,17,1,1-3-5
20260826,17,1,1-4-3
20260826,17,2,1-2-4
20260826,17,2,1-4-2
20260826,17,2,1-4-5
20260826,17,2,1-4-6
20260826,17,2,4-1-2
20260826,17,5,1-3-4
20260826,17,5,1-3-5
20260826,17,5,1-4-5
20260826,17,5,1-5-3
20260826,17,5,1-5-4
20260826,17,8,1-2-3
20260826,17,8,1-3-2
20260826,17,8,1-3-4
20260826,17,8,1-3-5
20260826,17,8,1-5-3
20260826,18,1,1-2-3
20260826,18,1,1-3-2
20260826,18,1,1-3-4
20260826,18,1,1-3-5
20260826,18,1,1-4-3
20260826,18,2,1-2-3
20260826,18,2,1-3-2
20260826,18,2,1-3-4
20260826,18,2,1-3-5
20260826,18,2,1-3-6
20260826,18,2,1-4-3
20260826,18,2,1-6-3
20260826,18,3,1-3-4
20260826,18,3,1-4-2
20260826,18,3,1-4-3
20260826,18,3,1-4-5
20260826,18,3,4-1-3
20260826,18,4,1-2-3
20260826,18,4,1-3-2
20260826,18,4,1-3-4
20260826,18,4,2-1-3
20260826,18,4,3-1-2
20260826,18,7,1-2-3
20260826,18,7,1-2-4
20260826,18,7,1-3-2
20260826,18,7,1-4-2
20260826,18,8,1-2-3
20260826,18,8,1-2-4
20260826,18,8,1-2-6
20260826,18,8,1-3-2
20260826,18,8,1-6-2
20260826,18,9,1-2-3
20260826,18,9,1-2-4
20260826,18,9,1-2-5
20260826,18,9,1-3-2
20260826,18,9,1-4-2
20260826,20,4,1-2-3
20260826,20,4,1-3-2
20260826,20,4,1-3-5
20260826,20,4,2-1-3
20260826,20,4,3-1-2
20260826,20,6,1-2-3
20260826,20,6,1-2-4
20260826,20,6,1-3-4
20260826,20,6,1-4-2
20260826,20,6,1-4-3
20260826,20,6,1-4-5
20260826,20,6,1-4-6
20260826,20,7,1-2-3
20260826,20,7,1-2-4
20260826,20,7,1-3-2
20260826,20,7,1-3-4
20260826,20,7,1-3-5
20260826,20,7,1-4-2
20260826,20,7,1-4-3
20260826,20,7,1-5-3
20260826,20,8,1-2-3
20260826,20,8,1-2-4
20260826,20,8,1-2-5
20260826,20,8,1-3-2
20260826,20,8,1-4-2
20260826,22,4,1-2-3
20260826,22,4,1-3-2
20260826,22,4,1-3-4
20260826,22,4,1-3-6
20260826,22,4,1-6-3
20260826,22,6,1-2-3
20260826,22,6,1-2-5
20260826,22,6,1-3-2
20260826,22,6,1-3-4
20260826,22,6,1-3-5
20260826,22,6,1-5-2
20260826,22,6,1-5-3
20260826,22,7,1-2-3
20260826,22,7,1-2-4
20260826,22,7,1-2-6
20260826,22,7,1-3-2
20260826,22,7,1-4-2
20260826,22,7,1-6-2
20260826,22,7,1-6-4
20260826,22,8,1-2-3
20260826,22,8,1-2-4
20260826,22,8,1-2-5
20260826,22,8,1-2-6
20260826,22,8,1-3-2
20260826,22,8,1-3-4
20260826,22,8,1-4-2
20260827,04,2,1-2-3
20260827,04,2,1-3-2
20260827,04,2,1-3-4
20260827,04,2,1-3-5
20260827,04,2,1-4-3
20260827,07,11,1-2-4
20260827,07,11,1-3-4
20260827,07,11,1-4-2
20260827,07,11,1-4-3
20260827,07,11,4-1-2
20260827,08,1,1-2-3
20260827,08,1,1-2-5
20260827,08,1,1-3-2
20260827,08,1,1-5-2
20260827,08,3,1-2-3
20260827,08,3,1-2-4
20260827,08,3,1-3-4
20260827,08,3,1-4-2
20260827,08,3,1-4-3
20260827,08,3,1-4-5
20260827,08,3,1-4-6
20260827,08,6,1-2-3
20260827,08,6,1-2-4
20260827,08,6,1-2-5
20260827,08,6,1-3-2
20260827,08,6,1-3-4
20260827,08,6,1-3-5
20260827,08,6,1-4-3
20260827,09,10,1-3-2
20260827,09,10,1-3-4
20260827,09,10,1-3-5
20260827,09,10,1-3-6
20260827,09,10,3-1-5
20260827,09,6,1-3-2
20260827,09,6,1-3-4
20260827,09,6,1-3-5
20260827,09,6,1-3-6
20260827,09,6,1-4-3
20260827,09,6,1-6-3
20260827,09,6,1-6-4
20260827,10,1,1-2-4
20260827,10,1,1-2-5
20260827,10,1,1-5-2
20260827,10,3,1-2-3
20260827,10,3,1-2-4
20260827,10,3,1-4-2
20260827,10,5,1-2-3
20260827,10,5,1-2-5
20260827,10,5,1-3-2
20260827,10,5,1-5-2
20260827,10,5,2-1-5
20260827,13,10,1-2-3
20260827,13,10,1-2-4
20260827,13,10,1-3-2
20260827,13,10,2-1-3
20260827,13,10,3-1-2
20260827,13,6,1-2-4
20260827,13,6,1-3-4
20260827,13,6,1-4-2
20260827,13,6,1-4-3
20260827,13,6,4-1-2
20260827,13,7,1-2-3
20260827,13,7,1-2-4
20260827,13,7,1-3-2
20260827,13,7,1-4-2
20260827,13,9,1-2-3
20260827,13,9,1-3-2
20260827,13,9,1-3-4
20260827,13,9,1-3-6
20260827,13,9,1-4-3
20260827,14,1,1-2-3
20260827,14,1,1-2-4
20260827,14,1,1-3-2
20260827,14,1,1-3-4
20260827,14,1,1-4-3
20260827,15,6,1-4-2
20260827,15,6,1-4-3
20260827,15,6,1-4-5
20260827,15,6,1-4-6
20260827,15,6,1-6-4
20260827,17,1,1-2-3
20260827,17,1,1-3-2
20260827,17,1,1-3-4
20260827,17,1,1-4-2
20260827,17,1,1-4-3
20260827,17,4,1-2-4
20260827,17,4,1-2-5
20260827,17,4,1-2-6
20260827,17,4,1-4-2
20260827,17,4,1-6-2
20260827,17,5,1-2-3
20260827,17,5,1-2-4
20260827,17,5,1-2-5
20260827,17,5,1-2-6
20260827,17,5,1-3-2
20260827,17,5,1-3-5
20260827,17,5,1-5-2
20260827,18,1,1-2-3
20260827,18,1,1-2-4
20260827,18,1,1-2-5
20260827,18,1,1-3-2
20260827,18,1,1-5-2
20260827,18,2,1-2-3
20260827,18,2,1-2-5
